# Region type : patch cOutlet
# Faces  :     1744
# Area   :     4.2541269e-05
# Time         	average(U)	average(p)	average(T)
1.96123e-05    	(-5.5145113e-07 -1.1522170e-04 8.2417301e-08)	1.0000090e+05	2.9399992e+02
2.00464e-05    	(-5.4701741e-07 -1.1326724e-04 8.0847139e-08)	1.0000090e+05	2.9399992e+02
2.04806e-05    	(-5.4194153e-07 -1.1150183e-04 7.9610230e-08)	1.0000090e+05	2.9399992e+02
2.09147e-05    	(-5.3748466e-07 -1.0993211e-04 7.8832673e-08)	1.0000090e+05	2.9399992e+02
2.13488e-05    	(-5.3275164e-07 -1.0855374e-04 7.8323929e-08)	1.0000090e+05	2.9399992e+02
2.17829e-05    	(-5.2691232e-07 -1.0735345e-04 7.8019524e-08)	1.0000090e+05	2.9399992e+02
2.22171e-05    	(-5.1953711e-07 -1.0632004e-04 7.7912960e-08)	1.0000090e+05	2.9399992e+02
2.26512e-05    	(-5.1171960e-07 -1.0544425e-04 7.7711402e-08)	1.0000090e+05	2.9399992e+02
2.30853e-05    	(-5.0357269e-07 -1.0471314e-04 7.7295870e-08)	1.0000090e+05	2.9399992e+02
2.35194e-05    	(-4.9535398e-07 -1.0409925e-04 7.6871036e-08)	1.0000090e+05	2.9399992e+02
2.39536e-05    	(-4.8751506e-07 -1.0356569e-04 7.6377742e-08)	1.0000090e+05	2.9399992e+02
2.43877e-05    	(-4.7878214e-07 -1.0308651e-04 7.5562590e-08)	1.0000090e+05	2.9399992e+02
2.48218e-05    	(-4.6841181e-07 -1.0264075e-04 7.4194695e-08)	1.0000090e+05	2.9399992e+02
2.52559e-05    	(-4.5605230e-07 -1.0221137e-04 7.2487747e-08)	1.0000090e+05	2.9399992e+02
2.56901e-05    	(-4.4198069e-07 -1.0178045e-04 7.0602102e-08)	1.0000090e+05	2.9399992e+02
2.61242e-05    	(-4.2640009e-07 -1.0133420e-04 6.7973803e-08)	1.0000090e+05	2.9399992e+02
2.65583e-05    	(-4.0931321e-07 -1.0086088e-04 6.5388664e-08)	1.0000090e+05	2.9399992e+02
2.69925e-05    	(-3.9184262e-07 -1.0035095e-04 6.2907780e-08)	1.0000090e+05	2.9399992e+02
2.74266e-05    	(-3.7458970e-07 -9.9798980e-05 6.0738707e-08)	1.0000090e+05	2.9399992e+02
2.78607e-05    	(-3.5808922e-07 -9.9197692e-05 5.8759441e-08)	1.0000090e+05	2.9399992e+02
2.82948e-05    	(-3.4249930e-07 -9.8537168e-05 5.6773402e-08)	1.0000090e+05	2.9399992e+02
2.8729e-05     	(-3.2770228e-07 -9.7809579e-05 5.4765074e-08)	1.0000090e+05	2.9399992e+02
2.91631e-05    	(-3.1351851e-07 -9.7010605e-05 5.2741707e-08)	1.0000090e+05	2.9399992e+02
2.95972e-05    	(-2.9970796e-07 -9.6138017e-05 5.0835706e-08)	1.0000090e+05	2.9399992e+02
3.00313e-05    	(-2.8632408e-07 -9.5191318e-05 4.9104993e-08)	1.0000090e+05	2.9399992e+02
3.04655e-05    	(-2.7339246e-07 -9.4170447e-05 4.7513415e-08)	1.0000090e+05	2.9399992e+02
3.08996e-05    	(-2.6096405e-07 -9.3070363e-05 4.6041717e-08)	1.0000090e+05	2.9399992e+02
3.13337e-05    	(-2.4913479e-07 -9.1891127e-05 4.4427357e-08)	1.0000090e+05	2.9399992e+02
3.17678e-05    	(-2.3738743e-07 -9.0641665e-05 4.2609295e-08)	1.0000090e+05	2.9399992e+02
3.2202e-05     	(-2.2553589e-07 -8.9335198e-05 4.0709423e-08)	1.0000090e+05	2.9399992e+02
3.26361e-05    	(-2.1359935e-07 -8.7985905e-05 3.8995801e-08)	1.0000090e+05	2.9399992e+02
3.30702e-05    	(-2.0164012e-07 -8.6606159e-05 3.7621900e-08)	1.0000090e+05	2.9399992e+02
3.35043e-05    	(-1.8988926e-07 -8.5207077e-05 3.6446359e-08)	1.0000090e+05	2.9399992e+02
3.39385e-05    	(-1.7824663e-07 -8.3800215e-05 3.5423977e-08)	1.0000090e+05	2.9399992e+02
3.43726e-05    	(-1.6677615e-07 -8.2397704e-05 3.4657021e-08)	1.0000090e+05	2.9399992e+02
3.48067e-05    	(-1.5567579e-07 -8.1010190e-05 3.4296375e-08)	1.0000090e+05	2.9399992e+02
3.52409e-05    	(-1.4447207e-07 -7.9646264e-05 3.3746472e-08)	1.0000090e+05	2.9399992e+02
3.5675e-05     	(-1.3415983e-07 -7.8315897e-05 3.3328504e-08)	1.0000090e+05	2.9399992e+02
3.61091e-05    	(-1.2402102e-07 -7.7030047e-05 3.2808623e-08)	1.0000090e+05	2.9399992e+02
3.65432e-05    	(-1.1449154e-07 -7.5796980e-05 3.2714502e-08)	1.0000090e+05	2.9399992e+02
3.69774e-05    	(-1.0474412e-07 -7.4623756e-05 3.2169115e-08)	1.0000090e+05	2.9399992e+02
3.74115e-05    	(-9.5512280e-08 -7.3513198e-05 3.1904129e-08)	1.0000090e+05	2.9399992e+02
3.78456e-05    	(-8.6046782e-08 -7.2466748e-05 3.1558431e-08)	1.0000089e+05	2.9399991e+02
3.82797e-05    	(-7.6737573e-08 -7.1487099e-05 3.1709448e-08)	1.0000089e+05	2.9399991e+02
3.87139e-05    	(-6.7933924e-08 -7.0579817e-05 3.1977162e-08)	1.0000089e+05	2.9399991e+02
3.9148e-05     	(-6.0631601e-08 -6.9742862e-05 3.2354419e-08)	1.0000089e+05	2.9399991e+02
3.95821e-05    	(-5.4937439e-08 -6.8969180e-05 3.2921219e-08)	1.0000089e+05	2.9399991e+02
4.00162e-05    	(-5.0101880e-08 -6.8252023e-05 3.3530519e-08)	1.0000089e+05	2.9399991e+02
4.04504e-05    	(-4.5487528e-08 -6.7586898e-05 3.3804650e-08)	1.0000089e+05	2.9399991e+02
4.08845e-05    	(-4.1027405e-08 -6.6968814e-05 3.4206548e-08)	1.0000089e+05	2.9399991e+02
4.13186e-05    	(-3.7698267e-08 -6.6389814e-05 3.4589362e-08)	1.0000089e+05	2.9399991e+02
4.17528e-05    	(-3.5759745e-08 -6.5842445e-05 3.4995458e-08)	1.0000089e+05	2.9399991e+02
4.21869e-05    	(-3.4734686e-08 -6.5321204e-05 3.5235086e-08)	1.0000089e+05	2.9399991e+02
4.2621e-05     	(-3.4187227e-08 -6.4817561e-05 3.5574568e-08)	1.0000089e+05	2.9399991e+02
4.30551e-05    	(-3.4062168e-08 -6.4319990e-05 3.6379722e-08)	1.0000089e+05	2.9399991e+02
4.34893e-05    	(-3.4826623e-08 -6.3821642e-05 3.7016662e-08)	1.0000089e+05	2.9399991e+02
4.39234e-05    	(-3.6215482e-08 -6.3317692e-05 3.7284586e-08)	1.0000089e+05	2.9399991e+02
4.43575e-05    	(-3.8145659e-08 -6.2799005e-05 3.7548072e-08)	1.0000089e+05	2.9399991e+02
4.47916e-05    	(-4.0810844e-08 -6.2256532e-05 3.7866275e-08)	1.0000089e+05	2.9399991e+02
4.52258e-05    	(-4.4374907e-08 -6.1684481e-05 3.8312581e-08)	1.0000089e+05	2.9399991e+02
4.56599e-05    	(-4.8636559e-08 -6.1079687e-05 3.8975394e-08)	1.0000089e+05	2.9399991e+02
4.6094e-05     	(-5.3180420e-08 -6.0439274e-05 3.9758255e-08)	1.0000089e+05	2.9399991e+02
4.65281e-05    	(-5.7612785e-08 -5.9760022e-05 4.0672810e-08)	1.0000089e+05	2.9399991e+02
4.69623e-05    	(-6.2152869e-08 -5.9039837e-05 4.1438776e-08)	1.0000089e+05	2.9399991e+02
4.73964e-05    	(-6.6648174e-08 -5.8277930e-05 4.2183639e-08)	1.0000089e+05	2.9399991e+02
4.78305e-05    	(-7.1269046e-08 -5.7474486e-05 4.2871518e-08)	1.0000089e+05	2.9399991e+02
4.82646e-05    	(-7.6030140e-08 -5.6631909e-05 4.3295827e-08)	1.0000089e+05	2.9399991e+02
4.86988e-05    	(-8.0899418e-08 -5.5754804e-05 4.3559401e-08)	1.0000089e+05	2.9399991e+02
4.91329e-05    	(-8.5711057e-08 -5.4848356e-05 4.3691473e-08)	1.0000089e+05	2.9399991e+02
4.9567e-05     	(-9.0447202e-08 -5.3917805e-05 4.3621026e-08)	1.0000089e+05	2.9399991e+02
5.00012e-05    	(-9.5326562e-08 -5.2967635e-05 4.3129361e-08)	1.0000089e+05	2.9399991e+02
5.04353e-05    	(-1.0002073e-07 -5.2003799e-05 4.2801076e-08)	1.0000089e+05	2.9399991e+02
5.08694e-05    	(-1.0426112e-07 -5.1035220e-05 4.2279309e-08)	1.0000089e+05	2.9399991e+02
5.13035e-05    	(-1.0766614e-07 -5.0070353e-05 4.1715599e-08)	1.0000089e+05	2.9399991e+02
5.17377e-05    	(-1.1051982e-07 -4.9116631e-05 4.1334898e-08)	1.0000089e+05	2.9399991e+02
5.21718e-05    	(-1.1339589e-07 -4.8179860e-05 4.1162064e-08)	1.0000088e+05	2.9399991e+02
5.26059e-05    	(-1.1589319e-07 -4.7264278e-05 4.1180299e-08)	1.0000088e+05	2.9399991e+02
5.304e-05      	(-1.1813000e-07 -4.6373621e-05 4.1041248e-08)	1.0000088e+05	2.9399991e+02
5.34742e-05    	(-1.2041597e-07 -4.5511702e-05 4.0709614e-08)	1.0000088e+05	2.9399990e+02
5.39083e-05    	(-1.2288568e-07 -4.4681395e-05 4.0229323e-08)	1.0000088e+05	2.9399990e+02
5.43424e-05    	(-1.2558341e-07 -4.3884344e-05 3.9721731e-08)	1.0000088e+05	2.9399990e+02
5.47765e-05    	(-1.2832113e-07 -4.3121116e-05 3.9175137e-08)	1.0000088e+05	2.9399990e+02
5.52107e-05    	(-1.3076115e-07 -4.2391707e-05 3.8536465e-08)	1.0000088e+05	2.9399990e+02
5.56448e-05    	(-1.3261822e-07 -4.1695342e-05 3.7817620e-08)	1.0000088e+05	2.9399990e+02
5.60789e-05    	(-1.3387969e-07 -4.1030098e-05 3.7145277e-08)	1.0000088e+05	2.9399990e+02
5.6513e-05     	(-1.3455343e-07 -4.0393243e-05 3.6600720e-08)	1.0000088e+05	2.9399990e+02
5.69472e-05    	(-1.3465509e-07 -3.9781841e-05 3.6078535e-08)	1.0000088e+05	2.9399990e+02
5.73813e-05    	(-1.3428058e-07 -3.9192796e-05 3.5504963e-08)	1.0000088e+05	2.9399990e+02
5.78154e-05    	(-1.3344985e-07 -3.8622589e-05 3.4883862e-08)	1.0000088e+05	2.9399990e+02
5.82496e-05    	(-1.3213335e-07 -3.8067482e-05 3.4235917e-08)	1.0000088e+05	2.9399990e+02
5.86837e-05    	(-1.3034692e-07 -3.7523556e-05 3.3534896e-08)	1.0000088e+05	2.9399990e+02
5.91178e-05    	(-1.2808313e-07 -3.6986785e-05 3.2794804e-08)	1.0000088e+05	2.9399990e+02
5.95519e-05    	(-1.2533402e-07 -3.6453023e-05 3.1987540e-08)	1.0000088e+05	2.9399990e+02
5.99861e-05    	(-1.2222915e-07 -3.5918136e-05 3.1186941e-08)	1.0000088e+05	2.9399990e+02
6.04202e-05    	(-1.1900622e-07 -3.5378607e-05 3.0466233e-08)	1.0000088e+05	2.9399990e+02
6.08543e-05    	(-1.1571992e-07 -3.4831357e-05 2.9790835e-08)	1.0000088e+05	2.9399990e+02
6.12884e-05    	(-1.1238040e-07 -3.4273824e-05 2.9107132e-08)	1.0000088e+05	2.9399990e+02
6.17226e-05    	(-1.0887654e-07 -3.3703999e-05 2.8352646e-08)	1.0000088e+05	2.9399990e+02
6.21567e-05    	(-1.0501090e-07 -3.3121349e-05 2.7469796e-08)	1.0000088e+05	2.9399990e+02
6.25908e-05    	(4.7572067e-04 -5.3497287e-04 -3.2572233e-04)	9.9999502e+04	2.9399047e+02
6.30249e-05    	(5.3348079e-04 -6.3080832e-03 5.8654629e-05)	9.9985411e+04	2.9390829e+02
6.34591e-05    	(2.0442442e-03 -2.9601599e-02 -2.0238763e-04)	9.9961295e+04	2.9383551e+02
6.38932e-05    	(1.7740828e-03 -6.6619960e-02 -6.2281799e-04)	9.9956496e+04	2.9382192e+02
6.43273e-05    	(1.0860569e-03 -9.2154417e-02 -5.6910007e-04)	9.9953849e+04	2.9381034e+02
6.47615e-05    	(-4.9151551e-04 -1.0684983e-01 6.6147931e-05)	9.9950725e+04	2.9379390e+02
6.51956e-05    	(-1.4059281e-03 -1.1071969e-01 1.8931510e-04)	9.9953605e+04	2.9381326e+02
6.56297e-05    	(-1.4355791e-03 -1.0862779e-01 2.2872385e-04)	9.9959646e+04	2.9384124e+02
6.60638e-05    	(-1.1063953e-03 -1.0492927e-01 4.4425105e-04)	9.9965352e+04	2.9385835e+02
6.6498e-05     	(-1.0884597e-03 -1.0069515e-01 6.1768859e-04)	9.9969004e+04	2.9386845e+02
6.69321e-05    	(-1.1529526e-03 -9.5055598e-02 6.7783195e-04)	9.9970269e+04	2.9387460e+02
6.73662e-05    	(-1.0375941e-03 -8.8632122e-02 5.4896576e-04)	9.9969670e+04	2.9387817e+02
6.78003e-05    	(-6.4368730e-04 -8.2397850e-02 1.5656474e-05)	9.9967506e+04	2.9387881e+02
6.82345e-05    	(-2.9688489e-04 -7.7336466e-02 -8.4977421e-04)	9.9964198e+04	2.9387611e+02
6.86686e-05    	(6.3389638e-04 -7.3674415e-02 -1.5268128e-03)	9.9960094e+04	2.9387242e+02
6.91027e-05    	(8.8942767e-04 -7.1061828e-02 -7.5352827e-04)	9.9957062e+04	2.9387405e+02
6.95368e-05    	(1.3570437e-03 -6.8057183e-02 -5.0520862e-04)	9.9955330e+04	2.9387582e+02
6.9971e-05     	(1.6028182e-03 -6.5362378e-02 -5.1647076e-04)	9.9954022e+04	2.9387796e+02
7.04051e-05    	(1.5507905e-03 -6.3019476e-02 -5.6648815e-04)	9.9952945e+04	2.9387948e+02
7.08392e-05    	(1.4328022e-03 -6.1118249e-02 -6.0733062e-04)	9.9952105e+04	2.9388100e+02
7.12733e-05    	(1.2795756e-03 -5.9643730e-02 -6.3027895e-04)	9.9951491e+04	2.9388254e+02
7.17075e-05    	(1.0778652e-03 -5.8577830e-02 -6.6062299e-04)	9.9951098e+04	2.9388412e+02
7.21416e-05    	(8.0977708e-04 -5.7918258e-02 -6.7366732e-04)	9.9950936e+04	2.9388577e+02
7.25757e-05    	(4.9434674e-04 -5.7597152e-02 -6.6224046e-04)	9.9950985e+04	2.9388747e+02
7.30099e-05    	(1.6315779e-04 -5.7483692e-02 -6.3076494e-04)	9.9951201e+04	2.9388921e+02
7.3444e-05     	(-1.7265203e-04 -5.7469758e-02 -5.8186524e-04)	9.9951546e+04	2.9389095e+02
7.38781e-05    	(-5.0337751e-04 -5.7473029e-02 -5.2108897e-04)	9.9951996e+04	2.9389267e+02
7.43122e-05    	(-8.2438558e-04 -5.7469533e-02 -4.5406148e-04)	9.9952539e+04	2.9389440e+02
7.47464e-05    	(-1.1252431e-03 -5.7475603e-02 -3.8236148e-04)	9.9953171e+04	2.9389612e+02
7.51805e-05    	(-1.3877432e-03 -5.7478358e-02 -3.1134776e-04)	9.9953876e+04	2.9389784e+02
7.56146e-05    	(-1.6070717e-03 -5.7448754e-02 -2.4907228e-04)	9.9954636e+04	2.9389955e+02
7.60487e-05    	(-1.7798790e-03 -5.7401380e-02 -2.0008112e-04)	9.9955457e+04	2.9390126e+02
7.64829e-05    	(-1.9066084e-03 -5.7373800e-02 -1.6833872e-04)	9.9956347e+04	2.9390298e+02
7.6917e-05     	(-1.9814666e-03 -5.7356475e-02 -1.5391509e-04)	9.9957293e+04	2.9390469e+02
7.73511e-05    	(-2.0054574e-03 -5.7296086e-02 -1.5082112e-04)	9.9958264e+04	2.9390638e+02
7.77852e-05    	(-1.9890543e-03 -5.7158860e-02 -1.5355506e-04)	9.9959242e+04	2.9390802e+02
7.82194e-05    	(-1.9467902e-03 -5.6952426e-02 -1.6120643e-04)	9.9960224e+04	2.9390963e+02
7.86535e-05    	(-1.8864886e-03 -5.6688772e-02 -1.7120531e-04)	9.9961200e+04	2.9391119e+02
7.90876e-05    	(-1.8092989e-03 -5.6366180e-02 -1.8001651e-04)	9.9962147e+04	2.9391269e+02
7.95217e-05    	(-1.7225515e-03 -5.5984596e-02 -1.8508183e-04)	9.9963040e+04	2.9391411e+02
7.99559e-05    	(-1.6343921e-03 -5.5545023e-02 -1.8561939e-04)	9.9963860e+04	2.9391543e+02
8.039e-05      	(-1.5553520e-03 -5.5052570e-02 -1.8052098e-04)	9.9964592e+04	2.9391665e+02
8.08241e-05    	(-1.4947685e-03 -5.4502051e-02 -1.7101301e-04)	9.9965227e+04	2.9391775e+02
8.12583e-05    	(-1.4457327e-03 -5.3877784e-02 -1.6229251e-04)	9.9965755e+04	2.9391874e+02
8.16924e-05    	(-1.4088565e-03 -5.3195553e-02 -1.4816956e-04)	9.9966186e+04	2.9391963e+02
8.21265e-05    	(-1.3800401e-03 -5.2473098e-02 -1.2932446e-04)	9.9966531e+04	2.9392041e+02
8.25606e-05    	(-1.3507468e-03 -5.1703569e-02 -1.1197652e-04)	9.9966789e+04	2.9392110e+02
8.29948e-05    	(-1.3211420e-03 -5.0884452e-02 -9.5151442e-05)	9.9966957e+04	2.9392169e+02
8.34289e-05    	(-1.2934767e-03 -5.0032615e-02 -7.8524277e-05)	9.9967046e+04	2.9392219e+02
8.3863e-05     	(-1.2666829e-03 -4.9156312e-02 -6.2351878e-05)	9.9967066e+04	2.9392261e+02
8.42971e-05    	(-1.2403781e-03 -4.8243582e-02 -4.7013732e-05)	9.9967020e+04	2.9392296e+02
8.47313e-05    	(-1.2132401e-03 -4.7275994e-02 -3.2019955e-05)	9.9966907e+04	2.9392323e+02
8.51654e-05    	(-1.1845848e-03 -4.6245234e-02 -1.6205793e-05)	9.9966728e+04	2.9392342e+02
8.55995e-05    	(-1.1553494e-03 -4.5155536e-02 1.0852683e-06)	9.9966486e+04	2.9392354e+02
8.60336e-05    	(-1.1279776e-03 -4.4015093e-02 1.9454146e-05)	9.9966188e+04	2.9392360e+02
8.64678e-05    	(-1.1042353e-03 -4.2828390e-02 3.8867423e-05)	9.9965838e+04	2.9392360e+02
8.69019e-05    	(-1.0842596e-03 -4.1598862e-02 5.9259343e-05)	9.9965440e+04	2.9392354e+02
8.7336e-05     	(-1.0669232e-03 -4.0332090e-02 7.9936039e-05)	9.9964997e+04	2.9392342e+02
8.77702e-05    	(-1.0508949e-03 -3.9040293e-02 1.0043084e-04)	9.9964514e+04	2.9392327e+02
8.82043e-05    	(-1.0340846e-03 -3.7739706e-02 1.2058894e-04)	9.9964003e+04	2.9392308e+02
8.86384e-05    	(-8.7164783e-04 -3.6601473e-02 -9.6168658e-05)	9.9963391e+04	2.9392257e+02
8.90725e-05    	(-6.0089499e-04 -3.5596628e-02 -6.2356687e-05)	9.9962593e+04	2.9392124e+02
8.95067e-05    	(-4.1910698e-04 -3.4637637e-02 7.2233009e-06)	9.9962021e+04	2.9392078e+02
8.99408e-05    	(-3.1843662e-04 -3.3818473e-02 6.4542182e-05)	9.9961500e+04	2.9392077e+02
9.03749e-05    	(-2.2551172e-04 -3.3165839e-02 9.6288934e-05)	9.9960996e+04	2.9392031e+02
9.0809e-05     	(-2.4272809e-04 -3.2445661e-02 4.1995642e-04)	9.9960661e+04	2.9392029e+02
9.12432e-05    	(-3.5045726e-04 -3.1629569e-02 4.6041538e-04)	9.9960464e+04	2.9392056e+02
9.16773e-05    	(-3.7259532e-04 -3.0908369e-02 3.7163368e-04)	9.9960322e+04	2.9392079e+02
9.21114e-05    	(-3.5053456e-04 -3.0280896e-02 2.9292346e-04)	9.9960207e+04	2.9392102e+02
9.25455e-05    	(-2.8772537e-04 -2.9777102e-02 2.5520875e-04)	9.9960132e+04	2.9392127e+02
9.29797e-05    	(-2.0112494e-04 -2.9387643e-02 2.3075543e-04)	9.9960107e+04	2.9392155e+02
9.34138e-05    	(-1.0515871e-04 -2.9107491e-02 2.1170970e-04)	9.9960146e+04	2.9392187e+02
9.38479e-05    	(-7.5490207e-06 -2.8928401e-02 2.0007190e-04)	9.9960253e+04	2.9392225e+02
9.4282e-05     	(8.7660175e-05 -2.8819488e-02 1.8942980e-04)	9.9960419e+04	2.9392265e+02
9.47162e-05    	(1.7894722e-04 -2.8755548e-02 1.7834332e-04)	9.9960636e+04	2.9392310e+02
9.51503e-05    	(2.6406993e-04 -2.8721272e-02 1.6671394e-04)	9.9960897e+04	2.9392356e+02
9.55844e-05    	(3.4202047e-04 -2.8706537e-02 1.5453931e-04)	9.9961192e+04	2.9392404e+02
9.60186e-05    	(4.1187529e-04 -2.8701009e-02 1.4376886e-04)	9.9961510e+04	2.9392454e+02
9.64527e-05    	(4.7455367e-04 -2.8693840e-02 1.3723968e-04)	9.9961840e+04	2.9392503e+02
9.68868e-05    	(5.2801139e-04 -2.8676993e-02 1.3140916e-04)	9.9962170e+04	2.9392551e+02
9.73209e-05    	(5.6982890e-04 -2.8642537e-02 1.2380268e-04)	9.9962492e+04	2.9392597e+02
9.77551e-05    	(6.0041503e-04 -2.8582374e-02 1.1779018e-04)	9.9962796e+04	2.9392641e+02
9.81892e-05    	(6.2156293e-04 -2.8488430e-02 1.1399444e-04)	9.9963074e+04	2.9392682e+02
9.86233e-05    	(6.3554934e-04 -2.8353215e-02 1.0890697e-04)	9.9963319e+04	2.9392720e+02
9.90574e-05    	(6.4409364e-04 -2.8169856e-02 1.0142288e-04)	9.9963523e+04	2.9392753e+02
9.94916e-05    	(6.4771767e-04 -2.7935511e-02 9.3700147e-05)	9.9963681e+04	2.9392782e+02
9.99257e-05    	(6.4791052e-04 -2.7651056e-02 8.6821899e-05)	9.9963788e+04	2.9392805e+02
0.00010036     	(6.4729697e-04 -2.7314522e-02 8.0001660e-05)	9.9963842e+04	2.9392824e+02
0.000100794    	(6.4805443e-04 -2.6922759e-02 7.2634907e-05)	9.9963843e+04	2.9392837e+02
0.000101228    	(6.5059878e-04 -2.6471259e-02 6.4012189e-05)	9.9963792e+04	2.9392845e+02
0.000101662    	(6.5459138e-04 -2.5954555e-02 5.3816046e-05)	9.9963692e+04	2.9392849e+02
0.000102096    	(6.6018270e-04 -2.5373446e-02 4.2822799e-05)	9.9963547e+04	2.9392847e+02
0.00010253     	(6.6677907e-04 -2.4734408e-02 3.1347002e-05)	9.9963357e+04	2.9392841e+02
0.000102965    	(6.7456664e-04 -2.4047075e-02 2.0129770e-05)	9.9963130e+04	2.9392832e+02
0.000103399    	(6.8263116e-04 -2.3320599e-02 8.9122552e-06)	9.9962871e+04	2.9392819e+02
